data:text/csv;charset=utf-8,
year,occupation_family,occupation_group,average_age,average_wage,wage,jobs,average_establishment_size,color,icon,ID CBO
2005,"Locutores, Comentaristas e Repórteres","Profissionais das Ciências e das Artes",45,1249.67,338662.58,271,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2617"
2005,"Técnicos em Museologia","Técnicos de Nível Médio",47,2448.15,205645.07,84,6,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3712"
2005,"Gerentes de Produção e Operações em Agropecuária","Dirigentes",38,1557.47,295919.53,190,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1411"
2005,"Magarefes","Trabalhadores da Indústria",40,791.46,3569529.25,4510,12,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8485"
2005,"Técnicos de TV e Vídeo","Técnicos de Nível Médio",44,1134.79,415334.29,366,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3732"
2005,"Cenógrafos","Profissionais das Ciências e das Artes",34,896.15,77965.64,87,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2623"
2005,"Oficiais de Convés","Profissionais das Ciências e das Artes",39,911.17,190435.17,209,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2151"
2005,"Gerentes de Operações Comerciais","Dirigentes",40,1059.69,244788.39,231,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1414"
2005,"Trabalhadores de Traçagem de Estruturas Metálicas","Trabalhadores Especializados da Produção",50,1166.47,128311.89,110,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7242"
2005,"Professores de Nível Médio no Ensino Profissionalizante","Técnicos de Nível Médio",41,1511.17,31645597.75,20941,122,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3313"
2005,"Técnicos em Operação de Emissoras de Rádio","Técnicos de Nível Médio",43,1374.22,468611.71,341,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3731"
2005,"Magistrados","Dirigentes",42,17496.85,76933673.76,4397,118,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1113"
2005,"Professores de Arquitetura e Engenharia do Ensino Superior","Profissionais das Ciências e das Artes",49,4099.43,1885740.27,460,27,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2343"
2005,"Engenheiros Eletricistas","Profissionais das Ciências e das Artes",43,3838.84,1274496.32,332,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2143"
2005,"Técnicos em Metalurgia","Técnicos de Nível Médio",50,1335.55,126877.86,95,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3146"
2005,"Profissionais de Cultos Religiosos","Profissionais das Ciências e das Artes",36,733.83,85858.31,117,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2631"
2005,"Operadores de Equipamentos de Elevação","Trabalhadores Especializados da Produção",44,890.12,1025425.31,1152,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7821"
2005,"Vendedores","Trabalhadores de Serviços e Comércio",38,613.09,687284.86,1121,4,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5211"
2005,"Profissionais de Estatística","Profissionais das Ciências e das Artes",46,3761.61,1305280.54,347,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2112"
2005,"Técnicos em Transportes Rodoviários","Técnicos de Nível Médio",45,935.22,1611387.34,1723,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3423"
2005,"Dirigentes de Organizações sem Fins Lucrativos","Dirigentes",37,788.73,409350.91,519,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1144"
2005,"Técnicos em Transportes Aéreos","Técnicos de Nível Médio",35,1345.62,166858.02,124,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3425"
2005,"Supervisores na Exploração Agropecuária","Trabalhadores Agropecuários, Florestais e da Pesca",43,1091.73,210704.34,193,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6201"
2005,"Extrativistas de Gomas e Resinas","Trabalhadores Agropecuários, Florestais e da Pesca",55,413,2065,5,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6322"
2005,"Tabeliães e Registradores","Profissionais das Ciências e das Artes",38,1606.3,441734.13,275,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2413"
2005,"Físicos","Profissionais das Ciências e das Artes",43,2572.98,499159.97,194,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2131"
2005,"Técnicos em Terapias Alternativas","Técnicos de Nível Médio",34,1065.06,155498.89,146,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3221"
2005,"Tintureiros e Lavadeiros","Trabalhadores de Serviços e Comércio",44,448.68,507909.72,1132,4,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5163"
2005,"Mantenedores de Parques de Diversões","Trabalhadores de Manutenção e Reparação",42,553.38,127277.43,230,8,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9912"
2005,"Engenheiros Agrimensores e Cartógrafos","Profissionais das Ciências e das Artes",46,2220.35,410765.31,185,1,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2148"
2005,"Montadores de Concreto Armado","Trabalhadores Especializados da Produção",49,728.75,330127.34,453,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7153"
2005,"Pilotos da Aeronáutica","Profissionais das Ciências e das Artes",48,2533.69,717036.55,283,23,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2153"
2005,"Instaladores de Produtos e Acessórios","Trabalhadores de Serviços e Comércio",45,617.04,6170.49,10,1,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5231"
2005,"Técnicos de Apoio à Bioengenharia","Técnicos de Nível Médio",41,868.23,10418.84,12,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3012"
2005,"Técnicos de Apoio à Biotecnologia","Técnicos de Nível Médio",45,1268.84,354007.07,279,13,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3253"
2005,"Fotógrafos","Profissionais das Ciências e das Artes",45,1701.33,496790.8,292,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2618"
2005,"Pilotos de Aviação Comercial","Técnicos de Nível Médio",42,1501.47,33032.52,22,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3411"
2005,"Dirigentes de Partidos Políticos","Dirigentes",36,1355.29,1221117.76,901,18,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1141"
2005,"Diretores de Serviços de Informática","Dirigentes",32,1485.47,254015.74,171,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1236"
2005,"Técnicos em Optometria","Técnicos de Nível Médio",39,671.08,42278.65,63,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3223"
2005,"Trabalhadores do Acabamento Gráfico","Trabalhadores Especializados da Produção",46,1825.32,292052.21,160,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7663"
2005,"Lavadores e Passadores de Roupa","Trabalhadores de Serviços e Comércio",45,448.99,83064.95,185,2,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5164"
2005,"Pesquisadores das Ciências da Saúde","Profissionais das Ciências e das Artes",40,1817.53,99964.26,55,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2033"
2005,"Supervisores dos Serviços de Segurança","Trabalhadores de Serviços e Comércio",39,989.38,2004500.74,2026,13,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5103"
2005,"Alimentadores de Linhas de Produção","Trabalhadores Especializados da Produção",42,553.73,387061.25,699,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7842"
2005,"Supervisores de Produção em Indústrias Químicas","Trabalhadores da Indústria",45,1159.2,13910.45,12,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8101"
2005,"Operadores de Instalações de Refrigeração","Trabalhadores da Indústria",46,644.76,14829.57,23,3,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8625"
2005,"Operadores de Veículos Subaquáticos","Trabalhadores Especializados da Produção",46,851.81,20443.67,24,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7813"
2005,"Técnicos de Seguros","Técnicos de Nível Médio",37,850.75,182060.73,214,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3517"
2005,"Operadores de Fiação","Trabalhadores Especializados da Produção",43,773.27,16238.75,21,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7612"
2005,"Carvoejadores","Trabalhadores Agropecuários, Florestais e da Pesca",43,488.04,1094685.97,2243,25,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6326"
2005,"Operadores de Laminação","Trabalhadores da Indústria",48,1033.52,55810.18,54,6,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8213"
2005,"Desenhistas Técnicos da Mecânica","Técnicos de Nível Médio",41,1437.48,10062.4,7,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3182"
2005,"Técnicos em Manutenção de Equipamentos Biomédicos","Trabalhadores de Manutenção e Reparação",36,1212.46,32736.52,27,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9153"
2005,"Profissionais de Direitos Autorais","Técnicos de Nível Médio",41,598.92,92833.78,155,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3524"
2005,"Trabalhadores de Serviços Veterinários","Trabalhadores de Serviços e Comércio",42,676.15,102099.28,151,3,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5193"
2005,"Mecânicos de Manutenção de Equipamentos Navais","Trabalhadores de Manutenção e Reparação",43,906.24,27187.24,30,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9142"
2005,"Operadores de Acabamento de Chapas e Metais","Trabalhadores da Indústria",51,2016.4,48393.76,24,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8214"
2005,"Operadores de Laboratório Industrial","Trabalhadores da Indústria",37,744.22,171172.35,230,4,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8181"
2005,"Representantes Comerciais Autônomos","Técnicos de Nível Médio",36,2125.76,4251.52,2,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3547"
2005,"Filólogos, Tradutores e Intérpretes","Profissionais das Ciências e das Artes",43,2402.04,86473.59,36,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2614"
2005,"Técnicos de Projeção","Técnicos de Nível Médio",40,971.94,45681.56,47,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3743"
2005,"Montadores de Motores","Trabalhadores Especializados da Produção",46,963.64,54927.98,57,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7254"
2005,"Trabalhadores da Preparação da Madeira","Trabalhadores Especializados da Produção",44,583.86,5838.64,10,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7721"
2005,"Trabalhadores na Avicultura e Cunicultura","Trabalhadores Agropecuários, Florestais e da Pesca",39,858.45,4292.26,5,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6233"
2005,"Produtores Artísticos e Culturais","Profissionais das Ciências e das Artes",47,2087.86,367463.62,176,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2621"
2005,"Especialistas em Vendas","Técnicos de Nível Médio",37,1268.06,805220.3,635,19,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3541"
2005,"Operadores de Máquinas de Concreto","Trabalhadores Especializados da Produção",45,538.69,143292.99,266,9,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7154"
2005,"Técnicos em Aquicultura","Técnicos de Nível Médio",40,1326.73,25207.96,19,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3213"
2005,"Operadores de Geração de Energia","Trabalhadores da Indústria",42,612.17,28160.27,46,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8611"
2005,"Operadores de Fornos de Primeira Fusão e Aciaria","Trabalhadores da Indústria",44,658.9,9883.54,15,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8212"
2005,"Gerentes de Operações em Intermediação Financeira","Dirigentes",46,673.95,559383.87,830,21,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1417"
2005,"Atletas Profissionais","Técnicos de Nível Médio",35,783.62,37613.86,48,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3771"
2005,"Cobradores","Trabalhadores de Serviços Administrativos",41,1455.23,304144.38,209,2,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4213"
2005,"Projetistas da Eletrônica","Técnicos de Nível Médio",47,300,300,1,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3187"
2005,"Dirigentes de Entidades Religiosas","Dirigentes",42,556,53376.02,96,13,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1143"
2005,"Gerentes de Operações em Turismo","Dirigentes",40,802.07,124321.9,155,5,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1415"
2005,"Operadores de Usinagem de Madeira CNC","Trabalhadores Especializados da Produção",42,748.12,13466.3,18,6,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7735"
2005,"Oficiais de Máquinas da Marinha","Profissionais das Ciências e das Artes",38,624.38,8741.37,14,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2152"
2005,"Supervisores da Indústria Têxtil","Trabalhadores Especializados da Produção",36,815.45,8154.53,10,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7601"
2005,"Técnicos de Ferramentas","Técnicos de Nível Médio",43,543.35,67375.54,124,7,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3142"
2005,"Técnicos em Cenografia","Técnicos de Nível Médio",44,1475.54,172638.9,117,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3742"
2005,"Técnicos em Edição de Filme e Vídeo","Técnicos de Nível Médio",44,1310.24,39307.25,30,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3744"
2005,"Padeiros e Confeiteiros","Trabalhadores da Indústria",41,714.74,459580.28,643,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8483"
2005,"Despachantes Aduaneiros","Técnicos de Nível Médio",36,921.02,242230.11,263,6,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3422"
2005,"Operadores de Tear","Trabalhadores Especializados da Produção",43,787.03,7870.31,10,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7613"
2005,"Vendedores em Bancas, Quiosques e Barracas","Trabalhadores de Serviços e Comércio",42,451.51,141775.96,314,12,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5242"
2005,"Supervisores da Fabricação Metalomecânica","Trabalhadores Especializados da Produção",43,757.71,62890.47,83,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7202"
